,PostalCode,name,categories,lat,lng
44,M4M,Morse Street Playground,Playground,43.65760048266977,-79.3389067524111
45,M4M,Pizza Thick,Pizza Place,43.661464,-79.338656
46,M4M,502 Queen Streetcar,Light Rail Station,43.66001333517798,-79.34475839138031
47,M4M,McCleary Playground,Playground,43.65926690116831,-79.34504729355817
48,M4M,Jimmie Simpson Ice Rink,Skate Park,43.66098958797958,-79.34491375836822
49,M4M,Queen City Pizza,Pizza Place,43.6616999615941,-79.33727788541181
50,M4M,Clickon Macs,Electronics Store,43.65727998867923,-79.34483674969145
51,M4M,Walmart Grocery Pickup & Delivery - PenguinPickUp,Supermarket,43.65851048042163,-79.33608697623824
52,M4M,Liam McAlear - Lawyer,Lawyer,43.65978436260966,-79.3461799621582
53,M4M,Ethel,Furniture / Home Store,43.661899,-79.33633
54,M4M,Soul Motion Therapy,Business Service,43.6613155,-79.34645610000001
55,M4M,arts market,Arts & Crafts Store,43.659593,-79.347009
56,M4M,MountainView Fare trade Coffee,Coffee Shop,43.65512520233044,-79.34032062928722
0,M5M,Aroma Espresso Bar,Café,43.73597504480755,-79.42039080887425
1,M5M,Darbar Persian Grill,Restaurant,43.735484,-79.420006
2,M5M,The Copper Chimney,Indian Restaurant,43.73619518432498,-79.42027081330127
3,M5M,Francobollo,Italian Restaurant,43.734556923055784,-79.41954908679143
4,M5M,Sakura Garden,Sushi Restaurant,43.73339792581388,-79.41949129828605
5,M5M,Pheasant & Firkin,Pub,43.73517255469138,-79.41970208136466
6,M5M,Satay on the Road,Thai Restaurant,43.735310312009226,-79.41978338676937
7,M5M,Tim Hortons,Coffee Shop,43.735355956224325,-79.41960454261636
8,M5M,Freshii,Juice Bar,43.731582455410454,-79.41910939095219
9,M5M,Drums N Flats,Comfort Food Restaurant,43.73503512478632,-79.42003978035157
10,M5M,Karbouzi Greek Taverna,Greek Restaurant,43.7362044620751,-79.42035885441898
11,M5M,Starbucks,Coffee Shop,43.732604,-79.419136
12,M5M,LCBO,Liquor Store,43.73106478660271,-79.41923740055336
13,M5M,Shoppers Drug Mart,Pharmacy,43.736276,-79.419705
14,M5M,Dino's No Frills,Grocery Store,43.730699,-79.418535
15,M5M,Subway,Sandwich Place,43.73148485587151,-79.41954981345089
16,M5M,Il Fornaro,Italian Restaurant,43.734073,-79.41987
17,M5M,Subway,Sandwich Place,43.73159539578682,-79.41963959053555
18,M5M,Bruno's Fine Food,Butcher,43.7366419570093,-79.4198699051871
19,M5M,Safari Bar and Grill,American Restaurant,43.72905148409205,-79.41810862863923
20,M5M,Pizza Pizza,Pizza Place,43.731952,-79.415019
21,M5M,Eggsmart,Breakfast Spot,43.734886,-79.419632
22,M5M,Jolie Beauty Bar,Cosmetics Shop,43.732756828529695,-79.4195521679489
23,M5M,Nara Sushi,Japanese Restaurant,43.73377349763694,-79.41956007911853
24,M5M,uBreakiFix,Mobile Phone Shop,43.73439554226366,-79.41945218813379
25,M5M,Baskin-Robbins,Ice Cream Shop,43.73331413324141,-79.41945159484654
26,M5M,Zen Nails & Spa,Spa,43.734659803537035,-79.4197524454081
27,M5M,Global Pet Foods,Pet Store,43.734015,-79.419371
28,M5M,Rogers Authorized Dealer - Lifestyle Communications,Mobile Phone Shop,43.733036,-79.419154
29,M5M,LAB Consignment,Boutique,43.734173851136596,-79.41986560821533
30,M5M,Bayshore Home Health,Health & Beauty Service,43.733735,-79.41924399999999
31,M5M,Short & Sweet Cupcakes,Cupcake Shop,43.73398728803477,-79.41965901042369
32,M5M,Greenhawk on the Avenue,Hobby Shop,43.73402483775977,-79.41980740711942
33,M5M,Panago,Pizza Place,43.73142990393012,-79.41922358988248
34,M5M,Marty's Chez TABAC | Fine Cigars and Tobacconist,Hobby Shop,43.731409,-79.419204
35,M5M,Issmi Sushi,Sushi Restaurant,43.73526929359584,-79.4199832843755
36,M5M,Rossini Restaurant,Italian Restaurant,43.735309,-79.420187
37,M5M,FASTSIGNS,Business Service,43.735416,-79.41978
38,M5M,True MediSpa,Spa,43.735972328388435,-79.41988706588745
39,M5M,Aviva Cosmetic & Laser Clinic,Spa,43.73059223986817,-79.41913604736328
40,M5M,Hand & Stone,Massage Studio,43.73056122931153,-79.41928625106812
41,M5M,Madelines,Boutique,43.730422699541236,-79.41904343639548
42,M5M,Avenue Spa,Spa,43.7363,-79.4205
43,M5M,Connect Hearing,Medical Supply Store,43.730192614348795,-79.41907716805451
44,M5M,Thai One On in North York,Thai Restaurant,43.736483954289646,-79.4202733039856
45,M5M,Executive Stereo,Electronics Store,43.736582,-79.420238
46,M5M,Jamba Juice,Juice Bar,43.731343087220075,-79.41589405142237
47,M5M,Want Boutique,Women's Store,43.72992550936172,-79.41879272460938
48,M5M,Edward Jones - Financial Advisor: Charles E Michael,Business Service,43.729719194518154,-79.41835926041358
49,M5M,VitalityMD Pilates Massage Integrative Health Centre,Massage Studio,43.729685174452285,-79.4184923171997
50,M5M,La Beauty Boutique,Spa,43.7296593,-79.4183097
51,M5M,Pizzaiolo,Pizza Place,43.729493815505855,-79.41843830107922
52,M5M,Toy town,Toy / Game Store,43.729135,-79.418499
53,M5M,Citywide Locksmiths Ltd.,Locksmith,43.72900674221667,-79.41854458884336
54,M5M,ADH Fine Hardware,Furniture / Home Store,43.72897773142,-79.41859515728123
0,M6M,Subway,Sandwich Place,43.69021830300218,-79.47404997234327
1,M6M,Variety And Video,Convenience Store,43.69010467761434,-79.47514269388671
2,M6M,Dollar Tree,Discount Store,43.6902962,-79.4746668
3,M6M,Timothy's World Coffee,Coffee Shop,43.69007166039847,-79.47459889881466
4,M6M,El Nahual,Restaurant,43.6907629,-79.4737993
5,M6M,The Medicine Shoppe Pharmacy,Pharmacy,43.6908181,-79.4722569
0,M9M,Sunset Aluminum,Construction & Landscaping,43.722971,-79.53222
1,M9M,Strathburn Park,Baseball Field,43.721765047523654,-79.53285448549357
2,M9M,Bana Glass & Steel Inc.,Fabric Shop,43.7270082,-79.5292561
3,M9M,Warren's Waterless Printing,Paper / Office Supplies Store,43.72778561297089,-79.52862755182487
0,M1N,The Birchcliff,Café,43.69166644406541,-79.26453158481682
1,M1N,Birchmount Community Centre,General Entertainment,43.69517507509799,-79.26216087070237
2,M1N,torontochristmastree,Farm,43.6905745,-79.26267130000002
3,M1N,Scarborough Gardens,Skating Rink,43.6946465192162,-79.26223031725522
4,M1N,Birchmount Stadium,College Stadium,43.695322867712626,-79.26129341125488
0,M2N,Loblaws,Grocery Store,43.768722,-79.412101
1,M2N,Konjiki Ramen,Ramen Restaurant,43.76699771023422,-79.41222209328754
2,M2N,Cineplex Cinemas,Movie Theater,43.76862539839479,-79.41261307104753
3,M2N,Aroma Espresso Bar,Café,43.76944882099181,-79.41308107735675
4,M2N,The Keg,Steakhouse,43.7665789176648,-79.41213141222555
5,M2N,Starbucks,Coffee Shop,43.768353,-79.413046
6,M2N,Saryo,Café,43.76697902009232,-79.41220491675689
7,M2N,Wako Sushi + Bar,Japanese Restaurant,43.77080606720809,-79.41313811956255
8,M2N,Dairy Queen,Ice Cream Shop,43.76701557770687,-79.4120009150447
9,M2N,Michaels,Arts & Crafts Store,43.76724487394571,-79.41197372883607
10,M2N,Booster Juice,Juice Bar,43.76889,-79.4129899
11,M2N,Empress Walk,Shopping Mall,43.768540252857974,-79.4126707082784
12,M2N,Mel Lastman Square,Plaza,43.76770145783431,-79.41297541544051
13,M2N,Aura,Lounge,43.766012799364795,-79.41081286441447
14,M2N,Symposium Cafe Restaurant & Lounge,Restaurant,43.77107544003332,-79.41339624610163
15,M2N,Aburi Room,Sushi Restaurant,43.769197,-79.414039
16,M2N,Starbucks,Coffee Shop,43.768464,-79.414017
17,M2N,PetSmart,Pet Store,43.769139,-79.412522
18,M2N,Subway,Sandwich Place,43.768507,-79.41398454232785
19,M2N,Dollarama,Discount Store,43.768722,-79.412101
20,M2N,Best Buy,Electronics Store,43.76811518063931,-79.4126082683499
21,M2N,Ajisen Ramen 味千ラーメン,Ramen Restaurant,43.771444,-79.413139
22,M2N,Wendy’s,Fast Food Restaurant,43.76846127243853,-79.4123771060805
23,M2N,TD Canada Trust,Bank,43.7706589,-79.4135465
24,M2N,Shawarma Max,Middle Eastern Restaurant,43.76601170897119,-79.41084443679077
25,M2N,Boston Pizza,Pizza Place,43.76966566980136,-79.41305666054794
26,M2N,Kinton Ramen,Ramen Restaurant,43.76968375926793,-79.41304877291766
27,M2N,Subway,Sandwich Place,43.77140090446779,-79.41345717293876
28,M2N,Pho 88 Vietnamese Cuisine,Vietnamese Restaurant,43.77045596393368,-79.41306424537943
29,M2N,Freshslice Pizza,Pizza Place,43.771353408025305,-79.4134865956423
30,M2N,Ten Ren's Tea Time 喫茶新饌,Bubble Tea Shop,43.769574852327395,-79.41259669370922
31,M2N,Second Cup,Coffee Shop,43.769041,-79.41187
32,M2N,Tenren's Tea Time,Bubble Tea Shop,43.769786,-79.412518
33,M2N,Ardene,Accessories Store,43.768730841682746,-79.41210823216562
34,M2N,President's Choice Financial Pavilion and ATM,ATM,43.768663,-79.412087
35,M2N,Tokyo Grill,Japanese Restaurant,43.769691,-79.412815
36,M2N,LCBO,Liquor Store,43.76853507582258,-79.41261278722021
37,M2N,Hiro Sushi House,Sushi Restaurant,43.770772446632606,-79.41310733318302
38,M2N,North York City Centre,Shopping Mall,43.76861773238915,-79.41315993696033
39,M2N,"Spaces - Ontario, Toronto - Spaces North York",Business Service,43.7703379,-79.4135186
40,M2N,Starbucks Canada Corporate Office,Business Center,43.768353,-79.413046
41,M2N,Mac's Convenience Store,Convenience Store,43.77132878332414,-79.41342613361556
42,M2N,Fido Exclusive Dealer - Wireless DNA,Mobile Phone Shop,43.768386,-79.413342
43,M2N,North York Tennis Club,Athletics & Sports,43.7661817759857,-79.40813280448475
44,M2N,Novotel Toronto North York,Hotel,43.76872304736466,-79.41425730725825
45,M2N,Sbarro,Pizza Place,43.768415004547286,-79.41370645722384
46,M2N,Yunshang Rice Noodle(North York)云尚米线,Noodle House,43.772494142574715,-79.41339880228043
47,M2N,Z-Teca,Burrito Place,43.76797013940181,-79.41365149187757
48,M2N,Manchu Wok,Chinese Restaurant,43.768464,-79.414017
49,M2N,Bul Go Gee House,Korean Restaurant,43.76597486853444,-79.41080933466002
50,M2N,Trio Restaurant,Restaurant,43.769057691735014,-79.41437684224671
51,M2N,Hooraiya Sushi 자매 족발 & 보쌈,Japanese Restaurant,43.766682873489124,-79.41226085772503
52,M2N,Zipcar,Rental Car Location,43.76776,-79.41377
53,M2N,Zipcar,Rental Car Location,43.76776,-79.41377
0,M3N,Durante's No Frills,Grocery Store,43.758178,-79.51968
1,M3N,LCBO,Liquor Store,43.759256617873106,-79.51945388294175
2,M3N,Ardene,Accessories Store,43.75901924725796,-79.51959319583972
3,M3N,Bell,Mobile Phone Shop,43.75829892182705,-79.51988160611563
4,M3N,Fido Exclusive Dealer - Wireless DNA,Mobile Phone Shop,43.758178,-79.519679
5,M3N,Dollarama,Discount Store,43.758177,-79.519679
6,M3N,Yorkgate Mall,Shopping Mall,43.75866403784837,-79.51964054966928
7,M3N,Driftwood community centre,Athletics & Sports,43.76567959563023,-79.51970643195256
8,M3N,Planet Fitness,Gym / Fitness Center,43.757538,-79.51961
0,M4N,Lawrence Park Ravine,Park,43.72696303913755,-79.39438246708775
1,M4N,J.N. Munkongolo & Associates - Family Lawyer,Lawyer,43.7274366,-79.3902635
2,M4N,Booty Camp Fitness,Gym / Fitness Center,43.72805079985635,-79.38785264444358
3,M4N,The Photo School – Toronto,Photography Studio,43.730429240438326,-79.38876673579216
4,M4N,HYC Design Inc.,Business Service,43.72679332718912,-79.39168095588684
5,M4N,Averax Group,Construction & Landscaping,43.72740582123919,-79.38310325145721
6,M4N,Zodiac Swim School,Swim School,43.72853205765438,-79.3828602612317
7,M4N,TTC Bus #162 - Lawrence-Donway,Bus Line,43.72802605799448,-79.38280527753858
0,M5N,Dr.Paul Hodges MIP,Health & Beauty Service,43.71063362746236,-79.41581010818481
1,M5N,Ceiling Champions,Home Service,43.71389073142895,-79.42070245742796
2,M5N,Aquatics Academy Inc.,Pool,43.70995116372792,-79.41212711237313
3,M5N,THA Home Additions Toronto,Home Service,43.70836906038992,-79.42043423652649
4,M5N,Menchie's St. Clair West,Ice Cream Shop,43.707664,-79.414301
0,M6N,Wonderfood,Convenience Store,43.67235238324323,-79.49257115909873
1,M6N,241 Pizza,Pizza Place,43.6723510936904,-79.49263085092069
2,M6N,195 Jane Rocket,Bus Line,43.672334850841,-79.49263389979957
3,M6N,High Park Brewery,Brewery,43.669903,-79.48343
4,M6N,Welcome Food Mart,Grocery Store,43.66970140136457,-79.48349146580819
5,M6N,NAPA AUTOPRO - All Brand Auto Service and Sales,Auto Workshop,43.66874185226231,-79.48632940649986
0,M9N,Maison Birks,Jewelry Store,43.705857412773675,-79.51610233037395
1,M9N,Grattan Park,Park,43.70622161954314,-79.52170483861298
2,M9N,Olympic convenience store,Convenience Store,43.70448603955921,-79.51578933384089
3,M9N,WIND Mobile,Electronics Store,43.703,-79.5166
0,M1P,Kim Kim restaurant,Chinese Restaurant,43.75383283792732,-79.27661122245037
1,M1P,Karaikudi Chettinad South Indian Restaurant,Indian Restaurant,43.756041539453136,-79.27627591942013
2,M1P,Kairali,Indian Restaurant,43.754914739291834,-79.27694504646365
3,M1P,Pho Vietnam,Vietnamese Restaurant,43.757770305647185,-79.27857193068989
4,M1P,Big Al's Pet Supercentre,Pet Store,43.75927894411595,-79.27832544749343
5,M1P,Auto Tech Express,Other Repair Shop,43.7573361,-79.2737003
6,M1P,Scarborough LRT,Light Rail Station,43.75646495188919,-79.2721939086914
7,M1P,United Rentals,Construction & Landscaping,43.759006664153034,-79.27058458328247
8,M1P,Mill St. Brewery,Brewery,43.759471599836886,-79.27112102508545
9,M1P,Salvation Army Thrift Store,Thrift / Vintage Store,43.755782105509475,-79.2762077195083
10,M1P,Coaching By Nafsiika,Health & Beauty Service,43.7545976,-79.27251130000002
11,M1P,FASTSIGNS,Shop & Service,43.75734969840187,-79.27787561990583
12,M1P,Blinds To Go,Furniture / Home Store,43.757146885289295,-79.27807331085205
13,M1P,Omescape Scarborough,Gaming Cafe,43.754158,-79.27623
14,M1P,Mucho Burrito Fresh Mexican Grill,Mexican Restaurant,43.758938,-79.278502
15,M1P,Krown Scarborough (Midwest),Auto Workshop,43.75516,-79.2683
16,M1P,Jerry's Fish & Chips,Fish & Chips Shop,43.753717,-79.276784
0,M2P,Tournament Park,Park,43.75125720420175,-79.39971685409546
1,M2P,Kitchen Food Fair,Convenience Store,43.751297901387304,-79.40139340223642
2,M2P,iRemodel Commercial Construction,Construction & Landscaping,43.750807704733475,-79.40235614776611
3,M2P,Tron Electrical and Lighting Control Solutions,Electronics Store,43.749366183666105,-79.39720630645752
4,M2P,"416-Flowers, Order & Send Flowers Online",Flower Shop,43.74840515033297,-79.39958810806274
0,M4P,Summerhill Market North,Food & Drink Shop,43.71549914910689,-79.39288125988016
1,M4P,Sherwood Park,Park,43.71655100307589,-79.38777567141624
2,M4P,Homeway Restaurant & Brunch,Breakfast Spot,43.71264120397444,-79.39155655199944
3,M4P,Winners,Department Store,43.71323606413252,-79.3938728363979
4,M4P,Best Western Roehampton Hotel & Suites,Hotel,43.7088783,-79.3908798
5,M4P,Subway,Sandwich Place,43.7084743635371,-79.39067425664052
6,M4P,900 Mount Pleasant - Residents Gym,Gym / Fitness Center,43.71167058860572,-79.3917671882441
7,M4P,Circle K,Convenience Store,43.7128345,-79.3915539
8,M4P,Ask Matt,Electronics Store,43.71277527677132,-79.39329007695521
9,M4P,Gym,Gym,43.71312601210131,-79.39353747528043
10,M4P,The Ambassador,Hotel,43.710417755332664,-79.39186039919568
11,M4P,Sherwood Off-leash Dog Park,Dog Run,43.71571109700559,-79.39011782200485
12,M4P,Windowrama by Paul,Construction & Landscaping,43.71218502,-79.39531733
13,M4P,GNC,Supplement Shop,43.709857,-79.394188
14,M4P,Provocative Pizza Series,Pizza Place,43.708293114505096,-79.38954603484376
0,M5P,Kay Gardner Beltline Trail,Trail,43.698445835574525,-79.40687298774719
1,M5P,TTC Bus #14 Glencairn,Bus Line,43.70022082088619,-79.41027359709935
2,M5P,Forest Hill Road Park,Park,43.69794474434431,-79.4066047668457
3,M5P,Nikko Sushi Japenese Restaurant,Sushi Restaurant,43.700443369880006,-79.40795690464067
4,M5P,Oliver jewelry,Jewelry Store,43.70037360267825,-79.4076437784668
0,M6P,Lithuania Park,Park,43.658666653470426,-79.46303844451904
1,M6P,Hole in the Wall,Bar,43.66529624102518,-79.46511783107383
2,M6P,nodo,Italian Restaurant,43.665303321627505,-79.46562068004896
3,M6P,Indie Alehouse,Gastropub,43.66547472315272,-79.46528973047275
4,M6P,The Beet Organic Café,Café,43.665339657389666,-79.46713655678533
5,M6P,Junction Flea,Flea Market,43.665258286011984,-79.462867677381
6,M6P,ARTiculations,Arts & Crafts Store,43.6655499084009,-79.46719380367311
7,M6P,SMASH,Antique Shop,43.665496255078395,-79.46553722469592
8,M6P,famous last words,Speakeasy,43.665181,-79.468471
9,M6P,Mjölk,Furniture / Home Store,43.665432436685634,-79.46796194112322
10,M6P,Junction City Music Hall,Music Venue,43.66533428942121,-79.46625298427486
11,M6P,Isaan Der,Thai Restaurant,43.665311,-79.468078
12,M6P,Tim & Sue's No Frills,Grocery Store,43.664243,-79.468643
13,M6P,Playa Cabana Cantina,Mexican Restaurant,43.6653150256334,-79.46554803042925
14,M6P,Cool Hand of a Girl,Café,43.66541017820662,-79.46282167660381
15,M6P,Pandemonium,Bookstore,43.6655328625076,-79.46693103427353
16,M6P,Junction Grill,Diner,43.66521011890175,-79.46846083483024
17,M6P,Silk,Thai Restaurant,43.66529073542964,-79.46623843808621
18,M6P,Chica’s Nashville Hot Chicken,Fried Chicken Joint,43.665295,-79.464888
19,M6P,Dollarama,Discount Store,43.665792,-79.465906
20,M6P,A&W,Fast Food Restaurant,43.66552,-79.464731
21,M6P,ROUX,Cajun / Creole Restaurant,43.66541814719867,-79.46239204687215
22,M6P,Pascal's Baguette & Bagels,Bakery,43.665426,-79.466176
23,M6P,Baird Park,Park,43.6624657051203,-79.46251373208145
24,M6P,La Revolucion,Mexican Restaurant,43.66546024899212,-79.46430756434131
25,M6P,Aquila,Steakhouse,43.664697,-79.464098
26,M6P,Paint Nite,Nightlife Spot,43.6647484,-79.4639484
27,M6P,Above Ground Art Supplies,Arts & Crafts Store,43.665433398932926,-79.46506273604656
28,M6P,Cornerstone,Furniture / Home Store,43.665451,-79.46569
29,M6P,Pinot's Palette,Arts & Crafts Store,43.6655152,-79.4650231
30,M6P,Ko Foods,Grocery Store,43.66549621190266,-79.46396403611945
31,M6P,LCBO,Liquor Store,43.665333,-79.462564
32,M6P,Remedy'sRx - Duke Pharmacy,Pharmacy,43.665509,-79.462729
33,M6P,Mabel’s Bakery,Bakery,43.665099,-79.461295
34,M6P,Grand Bargain,Convenience Store,43.665423,-79.4676
35,M6P,Duende Bakery,Bakery,43.66499618292066,-79.46072906255722
0,M9P,Starbucks,Coffee Shop,43.696338,-79.533398
1,M9P,Mayflower Chinese Food,Chinese Restaurant,43.69275315666511,-79.53156594082111
2,M9P,Pizza Hut,Pizza Place,43.69643127748791,-79.53323325309887
3,M9P,Subway,Sandwich Place,43.69292687319966,-79.5314711469564
4,M9P,Pizza Nova,Pizza Place,43.69281687469844,-79.53156995754804
5,M9P,2 Bros Cuisine,Middle Eastern Restaurant,43.69249918005648,-79.53169763088226
6,M9P,Dixon & Royal York,Intersection,43.70001307201072,-79.53440797155301
7,M9P,Dollarama,Discount Store,43.691945,-79.531593
8,M9P,Connect Hearing,Medical Supply Store,43.69188497214872,-79.53234264054493
0,M1R,Crown Pastries,Bakery,43.746098,-79.293142
1,M1R,Luxury Flooring Inc,Miscellaneous Shop,43.75027,-79.29831
2,M1R,WIND Mobile,Electronics Store,43.75012,-79.2996
3,M1R,Frank's Smoke Shop,Smoke Shop,43.74589,-79.29494
4,M1R,NCBC Med-laser,Health & Beauty Service,43.7462932,-79.2928807
5,M1R,Sequoia Lounge,Middle Eastern Restaurant,43.74564498729392,-79.29573737087405
6,M1R,Kaboom Fireworks,Fireworks Store,43.74573855971626,-79.29440439133957
0,M2R,Tov-Li,Pizza Place,43.78421369713337,-79.44609771646198
1,M2R,Shoppers Drug Mart,Pharmacy,43.784847,-79.446028
2,M2R,Dollarama,Discount Store,43.78467,-79.4466696
3,M2R,Tim Hortons,Coffee Shop,43.7809395,-79.4442308
4,M2R,Golden Touch,Spa,43.781478055226444,-79.44490499486466
5,M2R,Imperial Health Spa Clinic,Spa,43.780436,-79.444456
6,M2R,Price Chopper,Grocery Store,43.783237418498096,-79.44633923214607
7,M2R,Hartman's,Butcher,43.78431215202778,-79.44621271750725
0,M4R,Barreworks,Yoga Studio,43.71407030751952,-79.40010911522093
1,M4R,Civello Salon,Salon / Barbershop,43.71511093497453,-79.40030409940266
2,M4R,Sushi Shop,Restaurant,43.713861,-79.400093
3,M4R,Tio's Urban Mexican,Mexican Restaurant,43.71463,-79.4
4,M4R,Nailsense,Spa,43.71746731916717,-79.40065341489495
5,M4R,Uncle Betty's Diner,Diner,43.7144524368588,-79.40009057656115
6,M4R,lululemon,Clothing Store,43.7134783384539,-79.4000817882245
